speaker,total_duration
ho-chi-minh_3500749,741.6132500000002
ho-chi-minh_0361976,741.5112499999999
an-giang_3632597,741.3439999999998
đong-nai_3500381,741.3412499999998
đong-nai_3647333,741.2518749999998
ho-chi-minh_3649438,740.9889999999994
vinh-long_3641614,740.8546250000003
can-tho_0934907,740.8290000000004
ho-chi-minh_3650260,740.7145
an-giang_3553060,740.58325
ho-chi-minh_0909239,740.5288750000001
can-tho_0329010,740.1208749999996
an-giang_3506054,740.1106249999998
ho-chi-minh_3576500,740.0960000000003
an-giang_3650979,739.8719999999996
ho-chi-minh_0966068,739.6479999999992
ho-chi-minh_3595240,739.33525
long-an_0964763,738.7892500000004
can-tho_3605931,738.50575
ho-chi-minh_3573584,738.5009999999996
ho-chi-minh_3651296,738.4866250000002
ho-chi-minh_3647321,738.3906250000007
ho-chi-minh_3006452,738.3826250000003
ho-chi-minh_0372580,738.3126249999998
ho-chi-minh_3529760,737.8264999999999
đong-nai_3558141,737.8052500000008
ho-chi-minh_3651341,737.6783749999998
ho-chi-minh_3522264,737.3928750000001
an-giang_3632064,737.1638750000001
long-an_3633093,737.0303749999999
vinh-long_0326607,736.5341250000002
đong-nai_3633168,736.4626250000001
vinh-long_0358406,736.379625
ho-chi-minh_0949116,736.2239999999994
ho-chi-minh_3613511,736.1225
an-giang_3520709,735.9480000000002
ben-tre_0306186,735.9291249999998
ho-chi-minh_3515172,735.798375
đong-nai_3638845,734.9746250000005
hau-giang_0321117,734.8479999999998
ho-chi-minh_3545398,734.81325
soc-trang_0333725,734.2984999999999
ho-chi-minh_3528781,734.2720000000004
an-giang_3547252,733.984375
ho-chi-minh_3597138,733.9199999999996
ho-chi-minh_3510785,733.9186250000002
can-tho_0950392,733.7835000000002
ben-tre_0357342,733.7600000000002
ho-chi-minh_3579608,733.6957499999999
hau-giang_3517340,733.312
an-giang_3625675,733.1519999999996
can-tho_0990711,732.8652500000001
ho-chi-minh_0957673,732.8149999999997
ho-chi-minh_3503332,732.2880000000001
soc-trang_0359629,732.2756250000003
ho-chi-minh_0373465,732.2692499999998
long-an_3578416,732.2597499999999
ho-chi-minh_3531747,731.6799999999998
can-tho_0301404,731.5185000000005
ho-chi-minh_3599474,731.3942499999996
đong-nai_0963160,731.3280000000003
an-giang_0372532,731.1999999999998
long-an_3640185,730.883875
can-tho_0940477,730.3849999999995
ho-chi-minh_0362817,730.3377500000003
ho-chi-minh_3648688,730.1352500000005
ho-chi-minh_3648088,729.9558750000002
an-giang_0310050,729.8825
ho-chi-minh_3570797,729.7599999999998
ho-chi-minh_3644502,729.5697500000005
long-an_0304476,729.5492499999999
đong-nai_0957440,729.5039999999999
hau-giang_0308041,729.0866249999999
ho-chi-minh_3543929,728.4731250000003
vinh-long_0995097,728.4641249999996
an-giang_0321156,728.4593749999998
hau-giang_0317647,728.3170000000002
long-an_3643228,728.2932500000004
ho-chi-minh_3592139,728.2477500000001
hau-giang_3635505,728.1506250000003
ho-chi-minh_0952416,727.9746250000003
soc-trang_0330588,727.9263750000003
an-giang_3631140,727.2170000000004
an-giang_0358268,726.9346249999999
long-an_0316212,726.9131250000004
an-giang_0321228,726.7798750000002
ho-chi-minh_3581248,726.7200000000004
ho-chi-minh_0369649,726.6223749999995
vinh-long_3619360,726.3732500000004
long-an_3641659,726.1119999999999
ho-chi-minh_3573782,725.9812500000002
an-giang_3582640,725.942625
soc-trang_0329435,725.5172500000004
an-giang_0957151,725.0239999999999
đong-nai_3530419,724.5718750000004
ho-chi-minh_3506903,724.5304999999996
an-giang_3575637,724.3839999999998
ho-chi-minh_3545973,724.1318749999997
ho-chi-minh_0938625,723.9318749999998
ho-chi-minh_3511509,723.7864999999999
an-giang_3635980,723.5752499999996
ho-chi-minh_3636985,723.2756249999999
can-tho_0324763,723.2118750000001
ben-tre_3625676,722.8197499999997
hau-giang_0331273,722.6424999999999
ho-chi-minh_0374266,722.5841249999999
soc-trang_3585084,722.534625
ho-chi-minh_3647056,722.3679999999999
ben-tre_3649251,722.3542500000001
ho-chi-minh_3526301,722.2720000000002
hau-giang_0350652,721.915875
ho-chi-minh_3521525,721.6483750000002
an-giang_3542030,721.3678750000001
ho-chi-minh_3508696,721.1346249999996
can-tho_0363532,720.4913749999998
ho-chi-minh_3620922,720.4159999999999
long-an_0309648,720.2543750000003
ho-chi-minh_3581152,720.1919999999998
ho-chi-minh_3548404,720.1051250000003
hau-giang_0322660,720.0607500000002
ho-chi-minh_0998174,719.9878749999998
can-tho_0955031,719.7986250000001
an-giang_3517348,719.7332500000001
long-an_3650321,719.4025000000003
ho-chi-minh_0971058,718.7840000000004
ho-chi-minh_0330488,718.0480000000002
ho-chi-minh_0309689,717.44
ho-chi-minh_0366914,717.4198749999996
an-giang_3567709,717.3572500000008
ho-chi-minh_0351222,716.6399999999998
ho-chi-minh_0350874,716.5972500000001
can-tho_3508840,716.1516250000003
ho-chi-minh_3511353,716.1068750000001
an-giang_3512419,715.7016249999999
ho-chi-minh_0332837,715.6692499999996
ho-chi-minh_3626353,715.616
an-giang_0376198,715.6150000000002
ho-chi-minh_3629521,715.3818750000002
ben-tre_3649705,714.9597499999999
soc-trang_0948734,714.8692500000001
đong-nai_3641074,714.5586250000001
an-giang_3517907,714.5158750000002
an-giang_0325525,714.5092500000002
soc-trang_3589558,714.464
ho-chi-minh_3549969,714.4000000000004
ho-chi-minh_0317938,714.3106250000002
ho-chi-minh_0990262,713.8376249999994
can-tho_0321203,713.2463749999998
ho-chi-minh_0965651,713.2159999999999
an-giang_3503689,712.92525
ho-chi-minh_3612525,712.6668749999998
ho-chi-minh_0963157,712.3200000000003
ho-chi-minh_0355701,712.0066249999996
ho-chi-minh_3565478,711.8984999999999
an-giang_3557019,711.6159999999998
an-giang_0314101,711.5704999999997
ho-chi-minh_3546445,711.4637500000001
đong-nai_0320913,711.1478750000005
can-tho_0315521,710.9746250000002
ho-chi-minh_3622634,710.5600000000001
can-tho_0355772,710.3326249999998
vinh-long_0301330,710.24
an-giang_0330329,709.9953750000001
ho-chi-minh_3643173,709.9732500000008
vinh-long_3511766,709.7798750000001
ho-chi-minh_3622847,709.6591250000004
an-giang_3530330,709.6251249999999
ho-chi-minh_0979510,709.0998749999998
ben-tre_3552467,709.0342500000003
đong-nai_3636495,708.995125
ho-chi-minh_0356380,708.9649999999999
ho-chi-minh_3628496,708.9556250000002
ho-chi-minh_3600862,708.9457500000002
an-giang_3632052,708.7167499999997
ho-chi-minh_3582548,708.71475
can-tho_3638954,708.5763749999995
ho-chi-minh_0367651,708.5746250000001
long-an_3650557,708.4799999999996
vinh-long_3591341,708.2560000000005
ho-chi-minh_3501948,707.7746249999999
đong-nai_3578108,707.7106249999997
đong-nai_3648742,707.7092499999998
ben-tre_3579030,707.5840000000006
can-tho_0331426,707.5520000000001
can-tho_3528324,707.3142500000001
vinh-long_0320784,707.2946249999997
ho-chi-minh_3649713,707.2000000000003
ho-chi-minh_3640036,706.9834999999998
vinh-long_0329003,706.9535000000001
an-giang_0330739,706.9164999999998
an-giang_3513455,706.7266249999999
vinh-long_3501408,706.5503749999998
ho-chi-minh_3637192,706.4411250000002
ho-chi-minh_3500876,706.24
ho-chi-minh_0990190,706.2079999999999
ho-chi-minh_3587313,706.1120000000001
long-an_3582327,705.9520000000002
ho-chi-minh_3592268,705.7920000000001
vinh-long_0992615,705.416625
ho-chi-minh_0944278,705.28
soc-trang_0322988,705.153125
đong-nai_3512869,705.1519999999999
đong-nai_3557842,705.1078749999998
can-tho_3642536,704.6146250000002
vinh-long_3522140,704.5101250000002
can-tho_3647109,704.4486249999999
ho-chi-minh_0992041,704.1919999999998
an-giang_3600721,704.02825
ho-chi-minh_3650122,704.02375
long-an_3613388,703.7288750000004
ho-chi-minh_3603422,703.712
ho-chi-minh_3552434,703.5840000000002
hau-giang_0300917,703.2833750000003
long-an_3562330,703.2824999999997
đong-nai_0324632,703.2292499999995
an-giang_0330808,703.1752500000002
soc-trang_3646877,702.9440000000001
đong-nai_0326670,702.846625
ho-chi-minh_3544214,702.7092499999998
đong-nai_3511360,702.5252500000001
ho-chi-minh_3572939,702.4320000000005
an-giang_0954719,702.4036249999996
ho-chi-minh_3562513,702.3510000000002
can-tho_3632158,702.0479999999999
can-tho_3531736,701.8237500000006
an-giang_3640120,701.2800000000004
ho-chi-minh_3645804,701.2532499999998
ben-tre_0371181,700.7826250000003
can-tho_3545405,700.6185000000002
ho-chi-minh_0334151,700.6080000000001
can-tho_0934589,700.6025
ho-chi-minh_0320680,700.1826250000001
ho-chi-minh_3557853,699.9618749999997
ben-tre_3648938,699.6160000000003
an-giang_0369504,699.552
ho-chi-minh_3545010,699.4904999999999
ho-chi-minh_3581223,699.3341250000002
can-tho_0378819,699.3092499999999
vinh-long_0996012,699.2959999999996
an-giang_3594784,698.9120000000005
an-giang_0985097,698.8505000000004
long-an_3542386,698.8386250000004
ho-chi-minh_3650485,698.4447500000003
ho-chi-minh_0342538,698.3958750000003
ho-chi-minh_0305816,698.2720000000002
đong-nai_3515381,698.1440000000003
can-tho_0375285,698.1256250000005
ho-chi-minh_0349130,697.995875
ho-chi-minh_3646638,697.5912499999996
an-giang_3552469,697.462625
vinh-long_3633524,697.3759999999999
an-giang_3531629,697.2411249999999
soc-trang_0307622,696.6719999999999
ho-chi-minh_0953100,696.5923750000001
đong-nai_3565850,696.4303750000003
ho-chi-minh_0926767,695.3809999999997
can-tho_3513449,695.3686249999998
ho-chi-minh_0374287,694.9078750000002
can-tho_0946257,694.6811249999995
ho-chi-minh_3639406,694.6278749999999
an-giang_3534460,694.1158749999998
ho-chi-minh_3601244,693.506375
vinh-long_0330496,693.3876250000002
can-tho_0368557,693.1840000000001
soc-trang_0965005,693.0052499999999
đong-nai_0320169,692.4616249999998
ho-chi-minh_3638766,692.3073750000001
đong-nai_3645401,692.2024999999996
an-giang_3530278,692.0960000000005
can-tho_0955138,692.0640000000002
long-an_3620182,691.8412500000003
an-giang_0349406,691.808
ho-chi-minh_3645399,691.6480000000001
ho-chi-minh_0351426,691.2498750000001
hau-giang_3624374,691.2358749999997
vinh-long_3524188,691.22925
ho-chi-minh_3558350,690.976
ho-chi-minh_3648122,690.9638750000004
an-giang_0330658,690.9371249999994
vinh-long_3007947,690.7864999999999
ho-chi-minh_3565753,690.5026249999999
ho-chi-minh_3534669,690.4852500000002
can-tho_0351297,690.449125
soc-trang_3643279,690.44775
soc-trang_3609986,690.4438749999999
